InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
I09597,S006,Product 82,-10,2023-07-10,-2.614180900871699,C0194,Australia
I05252,S021,Product 50,-10,2023-11-04,29.123720516312016,C0195,Germany
I09236,S073,Product 38,9,2023-02-23,-1.9106547069333968,C0285,Germany
I01930,S074,Product 3,18,2023-08-04,22.880172896035322,C0384,France
I01014,S036,Product 5,15,2023-02-11,15.984133924091141,C0248,UK
I00227,S003,Product 24,4,2023-12-15,21.14831195590284,C0229,UK
I07322,S088,Product 54,11,2023-08-18,3.9452157504651906,C0283,France
I01829,S086,Product 34,14,2023-08-18,-0.03889656783292561,C0324,Australia
I07910,S078,Product 39,-10,2023-07-01,36.19449827616773,C0163,Germany
I05589,S042,Product 88,16,2023-05-21,8.511671803277046,C0091,USA
I02024,S045,Product 100,15,2023-10-15,39.02332524877372,C0211,Australia
I04967,S044,Product 92,10,2023-12-05,36.71460051221081,C0266,UK
I05892,S091,Product 48,-2,2023-12-03,5.910837889286032,C0127,Germany
I01081,S033,Product 49,13,2023-11-18,44.95597774283225,C0282,France
I05037,S060,Product 34,-4,2023-03-23,3.870377528270341,C0071,Australia
I02564,S086,Product 80,5,2023-06-16,38.84301616940832,C0091,USA
I03293,S093,Product 100,5,2023-11-30,18.12935464005569,C0094,Australia
I03587,S083,Product 7,2,2023-02-23,5.0658973629039155,C0076,France
I04432,S083,Product 18,-1,2023-03-14,46.59612241564901,C0104,USA
I06842,S070,Product 70,7,2023-08-01,47.97916175202741,C0445,Australia
I06644,S083,Product 92,-2,2023-06-20,23.125510149230497,C0197,France
I03960,S077,Product 34,1,2023-09-27,20.80459846947398,C0184,Australia
I00162,S026,Product 51,18,2023-08-07,44.54629530316607,C0077,Germany
I00594,S086,Product 93,13,2023-05-16,27.78751726847764,C0448,Australia
I03391,S021,Product 68,2,2023-02-04,9.63212428065685,C0297,France
I05998,S100,Product 14,0,2023-05-26,18.38584912700378,C0388,UK
I06355,S002,Product 69,4,2023-07-02,40.979399316147756,C0322,France
I00664,S047,Product 89,-1,2023-03-19,42.27598190451185,C0421,Australia
I09325,S030,Product 8,-1,2023-11-04,46.65890419148324,C0034,Germany
I00542,S027,Product 15,-2,2023-09-10,10.854348794765997,C0122,UK
I05434,S071,Product 83,14,2023-11-24,32.397401633224085,C0306,France
I05094,S020,Product 59,14,2023-08-24,-1.2386153215998434,C0454,UK
I00868,S050,Product 11,-8,2023-11-18,34.924646053971344,C0346,Germany
I08624,S095,Product 20,12,2023-12-03,25.97598295251606,C0203,USA
I05470,S023,Product 55,5,2023-03-18,8.737135119927112,C0298,UK
I06257,S013,Product 36,1,2023-03-14,31.004755338960823,C0129,France
I09399,S081,Product 82,6,2023-01-27,2.4350156147699353,C0290,Germany
I01170,S004,Product 14,14,2023-02-07,13.359346320412131,C0213,France
I00831,S014,Product 58,19,2023-09-11,17.050247933667357,C0138,Germany
I01652,S020,Product 38,4,2023-03-27,37.742544007555516,C0261,France
I01137,S013,Product 89,14,2023-12-23,11.983136859027496,C0346,Germany
I02811,S003,Product 80,-8,2023-12-25,-2.3030941349269525,C0172,Australia
I08668,S090,Product 82,-6,2023-01-31,4.940738190728352,C0147,France
I09519,S090,Product 1,17,2023-07-24,28.445122196106613,C0149,Germany
I01020,S082,Product 65,2,2023-07-12,-4.1612290721905705,C0377,USA
I05238,S096,Product 1,13,2023-08-18,38.5727749748715,C0418,Germany
I01284,S078,Product 85,-5,2023-06-30,44.561604309719755,C0029,USA
I00660,S047,Product 60,15,2023-09-02,22.246868448077382,C0102,UK
I02011,S003,Product 25,15,2023-02-09,33.91967301020418,C0463,Germany
I08591,S001,Product 91,-2,2023-11-25,20.44722347820508,C0296,UK
I01734,S090,Product 10,19,2023-06-06,11.981981198316522,C0464,UK
I02126,S024,Product 50,18,2023-06-17,4.067650827209174,C0371,Australia
I02172,S035,Product 12,8,2023-06-07,23.498925819910014,C0254,Germany
I08267,S014,Product 92,17,2023-05-10,46.14392625279086,C0274,Australia
I03472,S067,Product 32,-4,2023-03-23,43.94846917866619,C0379,Australia
I09029,S013,Product 33,2,2023-06-05,45.579419021753296,C0049,UK
I05625,S047,Product 72,11,2023-06-24,48.15271830539028,C0189,France
I08692,S050,Product 26,19,2023-10-15,4.094688757510763,C0065,UK
I08330,S078,Product 42,-6,2023-03-29,3.05889377091717,C0459,UK
I02098,S085,Product 50,5,2023-04-12,18.526877431723925,C0164,USA
I05069,S026,Product 61,-7,2023-09-05,32.912134487232905,C0224,France
I06398,S003,Product 41,-6,2023-07-25,19.18316559809822,C0476,UK
I02758,S051,Product 57,18,2023-03-30,44.07949040170741,C0326,France
I03921,S040,Product 2,9,2023-12-11,34.45680660842948,C0007,USA
I08187,S068,Product 99,8,2023-10-15,29.86839429954111,C0061,France
I01901,S036,Product 98,12,2023-11-06,-1.092919488639954,C0192,Germany
I02611,S051,Product 70,-5,2023-04-06,4.6434485116350945,C0360,USA
I06901,S001,Product 31,-7,2023-06-08,18.54845648349628,C0088,France
I01450,S033,Product 23,14,2023-04-24,48.700612314689316,C0458,Australia
I08739,S007,Product 76,-10,2023-01-24,13.392478422104308,C0158,France
I05018,S052,Product 54,6,2023-06-12,29.648650438367586,C0273,USA
I08000,S011,Product 28,-2,2023-10-13,49.389831825977666,C0428,Australia
I06053,S027,Product 79,5,2023-12-19,9.521378239477825,C0456,France
I02097,S014,Product 19,12,2023-02-24,4.166686278286857,C0332,France
I08896,S086,Product 76,-9,2023-03-05,25.048330517369987,C0282,USA
I06405,S080,Product 48,0,2023-02-02,25.35397147812809,C0145,Australia
I09818,S046,Product 2,15,2023-02-15,45.70376478794518,C0163,Australia
I03332,S076,Product 11,-6,2023-08-07,-3.546344764461609,C0174,France
I07463,S010,Product 44,2,2023-10-16,17.405775317928555,C0108,Germany
I05106,S024,Product 59,9,2023-07-15,12.179148715188443,C0389,USA
I02979,S061,Product 59,6,2023-09-10,26.407904818640784,C0301,USA
I02840,S018,Product 38,17,2023-10-13,-4.486830482663198,C0331,UK
I03385,S086,Product 25,18,2023-08-24,34.108509462062,C0144,Australia
I00686,S009,Product 21,14,2023-03-20,21.67443583711633,C0058,Australia
I07532,S017,Product 42,4,2023-04-02,33.5379063237422,C0298,UK
I04284,S058,Product 36,11,2023-04-06,19.629341750548242,C0350,France
I07737,S013,Product 9,16,2023-08-16,21.08060582559223,C0188,France
I07711,S050,Product 12,18,2023-10-13,44.25523504398228,C0440,USA
I01620,S006,Product 10,19,2023-12-28,6.599398174346771,C0488,France
I06869,S085,Product 59,1,2023-08-23,6.961880398366947,C0390,Germany
I01432,S051,Product 5,-5,2023-04-12,25.77121273106675,C0020,Germany
I09068,S036,Product 33,9,2023-09-09,31.312335100493016,C0212,Germany
I04714,S071,Product 69,2,2023-05-20,14.507852841518156,C0024,UK
I09558,S100,Product 80,7,2023-11-19,23.57311420231993,C0091,Germany
I09436,S025,Product 63,13,2023-05-23,7.532102116464272,C0451,UK
I04999,S011,Product 29,4,2023-08-28,2.475084227040557,C0216,USA
I00163,S044,Product 18,4,2023-09-23,8.104445753643892,C0052,USA
I01975,S014,Product 93,-3,2023-12-08,45.40051825573365,C0138,Germany
I03292,S029,Product 6,8,2023-03-02,39.099989852934115,C0153,UK
I08462,S074,Product 53,12,2023-01-23,2.7135122989215628,C0220,Germany
I00632,S050,Product 82,3,2023-01-11,-2.4391831636638894,C0466,France
I00906,S005,Product 32,-4,2023-01-16,0.12517345151873693,C0362,UK
I02015,S072,Product 42,3,2023-02-18,11.138804229602929,C0173,UK
I09834,S069,Product 47,-6,2023-12-02,39.624745866400644,C0462,UK
I07897,S088,Product 31,4,2023-06-19,12.6755967633913,C0001,UK
I00205,S057,Product 62,10,2023-04-29,5.2110394797636905,C0468,France
I00582,S026,Product 56,4,2023-02-11,16.771260800187758,C0495,Germany
I05676,S006,Product 11,13,2023-01-10,1.8229492287726001,C0025,USA
I09033,S016,Product 26,-7,2023-02-18,20.861926460703476,C0204,Australia
I05348,S060,Product 92,-10,2023-09-22,32.15547850554685,C0368,Australia
I09912,S100,Product 27,6,2023-07-26,15.286674084751125,C0359,UK
I02644,S012,Product 83,14,2023-06-16,4.548632276739093,C0494,UK
I08018,S075,Product 57,9,2023-01-02,19.92586151574621,C0201,USA
I02298,S003,Product 27,-10,2023-03-09,36.93690778622485,C0393,Australia
I00875,S063,Product 59,5,2023-11-04,-0.7873161597368372,C0426,UK
I05561,S064,Product 62,2,2023-07-29,-1.098458288710535,C0191,France
I00690,S062,Product 20,7,2023-05-19,12.496090668806131,C0361,Australia
I04001,S006,Product 3,-1,2023-02-06,17.827903307213177,C0409,France
I09615,S019,Product 16,12,2023-08-06,6.90595096506161,C0478,USA
I00672,S018,Product 44,7,2023-10-05,-3.5199152838870695,C0304,USA
I07928,S080,Product 93,6,2023-06-29,7.075780305258686,C0439,Australia
I01172,S087,Product 79,15,2023-01-05,18.945342953056965,C0232,Germany
I05592,S043,Product 30,19,2023-05-10,-0.6314960560077892,C0220,Australia
I09136,S073,Product 40,-2,2023-05-13,34.37405057541838,C0066,France
I06343,S003,Product 65,3,2023-04-09,25.36554644256266,C0473,Germany
I01450,S072,Product 29,10,2023-06-09,18.89421208913479,C0466,France
I02540,S038,Product 30,19,2023-08-24,23.52915137670844,C0024,France
I03960,S068,Product 32,2,2023-05-27,31.0693290109367,C0082,France
I06286,S076,Product 10,9,2023-12-25,49.71391781587673,C0091,UK
I05433,S044,Product 91,9,2023-04-25,37.631603439779795,C0172,Germany
I04261,S095,Product 51,3,2023-01-04,24.719971107961833,C0440,UK
I02362,S089,Product 8,0,2023-03-28,37.37935890877369,C0035,UK
I06165,S080,Product 51,2,2023-02-15,21.137332521277845,C0034,France
I03671,S063,Product 36,6,2023-03-24,12.099978650042777,C0486,USA
I01754,S042,Product 55,-8,2023-06-03,9.407870279840138,C0262,Australia
I08101,S064,Product 35,18,2023-11-02,16.971360240517907,C0177,USA
I01939,S054,Product 36,-10,2023-10-09,-4.874419852864219,C0144,France
I08563,S078,Product 56,10,2023-11-23,4.732575089206402,C0215,Australia
I05977,S077,Product 36,-6,2023-10-15,1.959333969823942,C0476,Australia
I06589,S071,Product 89,14,2023-04-21,47.81881144907973,C0141,France
I08617,S076,Product 84,2,2023-04-27,-1.4333696837383298,C0268,UK
I06305,S037,Product 61,13,2023-04-07,22.553502577717065,C0139,Australia
I07346,S004,Product 62,-6,2023-10-09,45.58448621802169,C0047,Australia
I07876,S002,Product 81,-6,2023-07-08,28.413612037128015,C0060,Australia
I09087,S099,Product 87,12,2023-03-29,22.239799290364243,C0049,Australia
I06634,S044,Product 25,1,2023-11-03,35.864636282372125,C0052,Germany
I00598,S067,Product 64,-9,2023-03-28,14.435641038942277,C0061,UK
I03063,S068,Product 60,18,2023-01-26,5.654294217900796,C0214,Germany
I02337,S076,Product 57,12,2023-01-31,41.60053525543,C0095,Germany
I09880,S083,Product 95,5,2023-05-06,-1.8879812563611837,C0120,France
I00573,S074,Product 70,6,2023-07-17,39.42866939978227,C0475,UK
I07522,S062,Product 99,19,2023-10-28,0.6851349474892948,C0219,USA
I06172,S001,Product 52,-6,2023-01-31,29.406233284883662,C0040,UK
I07098,S017,Product 56,1,2023-11-13,21.23760307601027,C0346,USA
I02091,S016,Product 63,4,2023-08-20,49.919764345714434,C0327,Australia
I06567,S009,Product 68,17,2023-02-14,16.33564264653872,C0459,USA
I04625,S053,Product 20,-5,2023-11-12,47.65076838526374,C0437,USA
I01634,S073,Product 54,2,2023-07-08,17.20792771734983,C0317,USA
I01518,S059,Product 1,0,2023-02-21,32.49352700038736,C0406,Australia
I03649,S009,Product 90,19,2023-02-21,30.40136978648756,C0232,Australia
I01538,S012,Product 98,15,2023-11-28,-0.24514264532624785,C0211,Germany
I03138,S041,Product 10,6,2023-11-14,35.885120011878406,C0038,USA
I06986,S015,Product 23,-2,2023-11-19,6.476718587055777,C0468,UK
I00098,S066,Product 51,14,2023-03-20,16.36425202190809,C0317,France
I03751,S075,Product 24,5,2023-02-18,38.02104109083494,C0211,Germany
I08536,S011,Product 13,6,2023-08-18,46.93725276743341,C0083,USA
I08175,S008,Product 29,9,2023-12-10,25.789201091384385,C0356,Germany
I08104,S055,Product 58,13,2023-02-13,23.566147556019637,C0118,USA
I05414,S096,Product 91,7,2023-10-19,22.77078792475076,C0303,USA
I04667,S006,Product 95,2,2023-09-04,39.911058281722916,C0027,Germany
I00611,S053,Product 43,18,2023-08-07,49.62138439512868,C0209,USA
I01728,S020,Product 10,0,2023-01-22,29.84750740779306,C0402,USA
I01855,S039,Product 31,2,2023-05-10,15.824233456586459,C0125,France
I05056,S099,Product 74,13,2023-01-07,7.026537291069753,C0276,UK
I02325,S072,Product 88,15,2023-09-29,5.935166215391235,C0492,Australia
I09370,S034,Product 97,2,2023-12-16,42.088305088238684,C0298,France
I09284,S057,Product 14,1,2023-02-13,49.57936317638854,C0297,Australia
I05775,S019,Product 99,3,2023-08-28,33.38947422314856,C0072,Australia
I06520,S071,Product 34,2,2023-03-06,47.57059221083738,C0058,UK
I01750,S031,Product 17,14,2023-09-03,14.24975432403752,C0296,France
I00782,S082,Product 21,-2,2023-03-14,29.51773783906821,C0459,USA
I07549,S040,Product 96,3,2023-03-12,23.142650446531068,C0119,UK
I06824,S014,Product 67,-10,2023-07-16,21.510998682420233,C0414,USA
I02106,S100,Product 58,-2,2023-07-08,29.780549988823104,C0396,USA
I03868,S081,Product 79,-7,2023-06-07,12.068634796741675,C0374,USA
I07194,S037,Product 8,17,2023-11-26,30.23422862984575,C0062,USA
I04977,S044,Product 96,1,2023-01-25,32.0073842425316,C0446,France
I02114,S009,Product 38,13,2023-12-04,40.98623332437918,C0087,Australia
I05880,S058,Product 26,18,2023-03-12,35.1764780148773,C0326,Australia
I03971,S020,Product 64,3,2023-11-09,12.587595471880155,C0099,France
I09260,S092,Product 30,-2,2023-08-11,19.794001772196825,C0399,Australia
I07265,S050,Product 9,-8,2023-06-09,1.6207851165207616,C0124,UK
I01578,S020,Product 32,-5,2023-11-02,9.151177569215761,C0486,USA
I09204,S036,Product 11,-8,2023-03-16,23.651978296790393,C0476,USA
I02275,S027,Product 86,-10,2023-05-18,0.5418429475488629,C0007,USA
I04870,S072,Product 34,15,2023-02-10,26.38334626898548,C0134,Germany
I06745,S032,Product 18,11,2023-10-30,16.46535334329451,C0283,UK
I02427,S001,Product 19,10,2023-11-30,-3.087854850511884,C0002,Germany
I05547,S017,Product 54,-8,2023-11-05,18.89463348859155,C0390,France
I06853,S009,Product 82,19,2023-01-16,10.462709704703135,C0317,Germany
I02552,S084,Product 37,3,2023-07-08,-1.3162444194897653,C0160,Australia
I06412,S045,Product 82,9,2023-01-28,11.13534237671758,C0157,Australia
I00008,S096,Product 12,-9,2023-06-12,11.175231804932949,C0226,UK
I08088,S066,Product 4,1,2023-11-13,14.529051883242976,C0321,Germany
I02556,S032,Product 43,15,2023-02-24,15.1561233046431,C0143,Germany
I00476,S045,Product 27,-1,2023-10-01,18.63743276335343,C0394,USA
I05417,S009,Product 51,2,2023-11-01,0.05769702485059369,C0266,UK
I08677,S030,Product 5,19,2023-04-12,-4.7097219748822985,C0266,USA
I07240,S084,Product 6,9,2023-02-11,35.48040079598177,C0037,UK
I06711,S038,Product 77,-7,2023-09-20,13.554054718492589,C0288,UK
I05001,S060,Product 87,8,2023-06-20,28.748647650160002,C0292,Germany
I04655,S001,Product 56,11,2023-07-27,11.88691509632522,C0320,USA
I08079,S005,Product 89,-10,2023-11-11,49.13030372452809,C0473,France
I06064,S063,Product 68,14,2023-02-18,12.348358737418739,C0399,USA
I02286,S099,Product 96,0,2023-03-01,28.277442138646432,C0073,France
I05224,S036,Product 44,15,2023-01-06,7.098418673847743,C0016,Australia
I06972,S065,Product 15,5,2023-05-28,23.47913081073248,C0361,UK
I03526,S078,Product 90,8,2023-10-14,26.863194366867308,C0083,USA
I02823,S073,Product 42,8,2023-07-30,5.055322180238319,C0174,UK
I04944,S094,Product 11,1,2023-05-30,1.8010473683899582,C0378,USA
I06531,S024,Product 73,-8,2023-03-26,48.548070958053486,C0428,Australia
I00259,S004,Product 11,12,2023-06-09,44.12971884162185,C0076,USA
I00283,S078,Product 66,13,2023-02-16,31.303692263952293,C0291,Australia
I01899,S089,Product 27,7,2023-06-11,42.357984919039,C0381,UK
I04136,S068,Product 58,6,2023-06-04,0.25582051474880685,C0051,Germany
I06630,S025,Product 90,-6,2023-08-18,35.11569365757491,C0363,France
I03201,S074,Product 72,5,2023-10-27,10.708238994782018,C0186,UK
I05111,S099,Product 21,13,2023-06-07,24.672125524903027,C0005,Germany
I07168,S007,Product 21,3,2023-06-10,37.0647655111885,C0422,UK
I00613,S013,Product 72,8,2023-09-04,-3.1586368420740794,C0262,UK
I00688,S068,Product 1,-5,2023-02-25,33.21609996044624,C0179,USA
I03691,S043,Product 58,-8,2023-05-31,18.917673476023477,C0142,Australia
I08805,S057,Product 13,-5,2023-10-26,19.18200795329639,C0432,Australia
I02308,S036,Product 73,1,2023-02-23,44.900295503635334,C0268,USA
I07134,S014,Product 92,9,2023-08-11,42.28550122613193,C0114,USA
I06510,S082,Product 6,19,2023-09-11,-1.8356440384129147,C0470,UK
I09974,S072,Product 87,0,2023-03-09,29.007348699566787,C0493,Australia
I05907,S096,Product 100,-4,2023-02-22,18.971539055762367,C0180,UK
I02592,S027,Product 58,16,2023-09-02,1.4797955372377836,C0489,Germany
I07184,S037,Product 17,15,2023-02-09,41.8078262458628,C0370,Germany
I05249,S087,Product 73,-10,2023-12-08,-1.0668909823763477,C0068,USA
I08767,S071,Product 12,5,2023-12-17,-3.2346432603199977,C0107,Australia
I05109,S076,Product 86,5,2023-05-18,5.863354697431571,C0059,Germany
I03605,S025,Product 52,6,2023-09-23,11.68585911300508,C0274,Australia
I00670,S067,Product 76,4,2023-05-18,-1.6515572414905848,C0437,Australia
I04365,S090,Product 70,10,2023-10-19,30.272130250680505,C0031,France
I07330,S004,Product 73,-2,2023-07-29,19.043251329985306,C0035,Germany
I01284,S100,Product 52,-6,2023-06-21,17.67038738850752,C0260,Germany
I00924,S079,Product 37,9,2023-07-04,2.9937403678783134,C0009,UK
I01126,S096,Product 3,-3,2023-10-26,19.07839960004966,C0109,UK
I01530,S093,Product 98,18,2023-08-28,16.459126946147407,C0143,Australia
I09787,S074,Product 8,10,2023-07-30,16.100349595667602,C0042,USA
I08439,S085,Product 10,-10,2023-12-29,7.021185652945754,C0187,UK
I03712,S016,Product 47,-4,2023-05-31,0.19405341357684125,C0085,UK
I08005,S019,Product 41,0,2023-05-04,9.338936224592537,C0352,Australia
I09753,S029,Product 64,9,2023-02-18,31.69985906897889,C0201,Germany
I06275,S051,Product 42,15,2023-05-04,-0.9892109777890562,C0368,UK
I03865,S018,Product 43,10,2023-03-09,16.027844268461333,C0288,USA
I07834,S058,Product 9,2,2023-12-24,23.290692684779394,C0336,Australia
I06789,S044,Product 14,11,2023-08-19,47.973349693309835,C0301,Germany
I00227,S016,Product 91,2,2023-12-12,41.41037511551914,C0261,France
I00265,S065,Product 96,-4,2023-01-09,45.41373330014684,C0490,USA
I09588,S002,Product 4,0,2023-09-23,40.10008478221551,C0159,Germany
I00646,S056,Product 2,7,2023-05-05,27.401301815070507,C0153,Australia
I07545,S079,Product 97,19,2023-11-17,42.34327424926068,C0184,France
I05570,S028,Product 85,-10,2023-04-22,26.088609802992416,C0257,USA
I02991,S065,Product 1,1,2023-11-24,14.676139617302086,C0317,UK
I02505,S005,Product 75,-8,2023-11-26,15.478810034053971,C0067,UK
I09347,S022,Product 65,15,2023-02-23,26.100394232418402,C0213,USA
I00588,S100,Product 46,17,2023-03-30,39.51917924994173,C0220,UK
I09178,S013,Product 59,-10,2023-04-05,2.350897851626968,C0323,Australia
I04080,S065,Product 75,-7,2023-12-25,-2.8404129202713295,C0426,USA
I03349,S016,Product 7,-5,2023-09-07,38.42627443854576,C0352,USA
I06300,S086,Product 66,-6,2023-11-13,30.617563807312667,C0224,UK
I03832,S064,Product 15,18,2023-06-15,40.1720668219569,C0497,USA
I09434,S032,Product 72,0,2023-08-15,48.7172089846123,C0094,France
I08382,S080,Product 47,9,2023-05-16,8.826670628105536,C0059,USA
I09173,S051,Product 90,12,2023-03-06,5.686058644111479,C0178,UK
I09891,S079,Product 40,2,2023-01-05,13.753820106961518,C0461,UK
I01716,S058,Product 42,0,2023-04-30,43.287926438044764,C0290,UK
I06451,S046,Product 51,16,2023-08-07,-4.231987262486166,C0112,UK
I05434,S052,Product 35,-5,2023-12-31,-4.420725770508278,C0324,Australia
I01099,S063,Product 41,8,2023-02-12,6.923251280079381,C0182,UK
I07097,S076,Product 85,14,2023-07-07,15.675396265339254,C0466,France
I02327,S060,Product 57,4,2023-01-26,11.629034857330378,C0224,USA
I09088,S065,Product 38,10,2023-09-24,40.37048135261735,C0398,Germany
I06417,S081,Product 72,2,2023-06-11,32.93473121056624,C0160,Germany
I06981,S055,Product 96,-1,2023-08-21,41.080852505648316,C0454,Australia
I06764,S057,Product 8,-10,2023-05-10,16.10681620045715,C0363,Germany
I01675,S092,Product 74,2,2023-01-21,27.769565660155184,C0337,UK
I07951,S071,Product 63,-5,2023-05-08,23.350049705830088,C0264,Germany
I09123,S073,Product 87,10,2023-03-17,21.109960164390248,C0163,France
I08916,S086,Product 4,15,2023-03-14,10.845676537414501,C0280,UK
I06050,S026,Product 48,13,2023-08-21,34.00713467702054,C0003,Germany
I01090,S012,Product 52,9,2023-12-09,23.821628328561612,C0081,UK
I04579,S071,Product 38,1,2023-04-16,-0.6768470401080662,C0292,Australia
I09128,S046,Product 94,6,2023-01-09,-4.9712688614979905,C0179,France
I00156,S047,Product 87,16,2023-04-29,-3.882452312962603,C0360,USA
I09263,S079,Product 5,7,2023-02-19,-0.8227480613774618,C0337,UK
I01959,S038,Product 85,13,2023-01-10,15.40248051232235,C0441,France
I06345,S021,Product 70,15,2023-04-23,11.811612794908706,C0315,Australia
I05780,S014,Product 81,-3,2023-09-23,3.6153308234958175,C0094,Australia
I06145,S002,Product 89,18,2023-03-19,23.349711597915782,C0217,France
I05064,S072,Product 24,3,2023-02-05,48.35997773165924,C0022,Germany
I03831,S070,Product 86,-6,2023-07-21,3.838315129098951,C0421,France
I09047,S033,Product 77,11,2023-11-08,8.782530530932453,C0459,Germany
I08832,S006,Product 17,-9,2023-04-28,20.41566623607187,C0126,Germany
I09795,S090,Product 78,16,2023-07-09,30.24624140810041,C0268,France
I06660,S037,Product 98,17,2023-08-30,28.013749497610487,C0405,Australia
I00442,S014,Product 90,14,2023-10-20,23.66596036764121,C0143,USA
I06041,S037,Product 83,11,2023-06-18,35.54975174923329,C0268,USA
I05926,S008,Product 26,17,2023-08-18,41.52700576024345,C0342,France
I07359,S077,Product 3,14,2023-02-17,49.943179907941904,C0103,UK
I04629,S013,Product 2,0,2023-05-30,20.60308024717508,C0056,France
I06371,S040,Product 92,15,2023-12-09,49.7226141619549,C0227,USA
I09529,S092,Product 2,-8,2023-07-27,35.1774675652829,C0106,France
I00949,S058,Product 22,11,2023-03-02,31.153796314831272,C0144,Australia
I08180,S018,Product 71,15,2023-11-27,30.182568611648385,C0033,USA
I06116,S057,Product 4,5,2023-04-27,45.090936211869575,C0117,USA
I00460,S083,Product 38,10,2023-08-27,47.13638683311468,C0171,USA
I07569,S038,Product 84,5,2023-12-21,4.817133037636643,C0305,Australia
I04647,S032,Product 70,-2,2023-02-17,22.138311258591,C0334,USA
I00393,S086,Product 73,2,2023-09-02,46.77974175823092,C0018,UK
I01788,S066,Product 52,-1,2023-10-20,16.01620570453748,C0236,USA
I07375,S077,Product 31,6,2023-01-05,7.797209462363846,C0400,France
I01139,S087,Product 26,14,2023-04-10,0.6459248077097585,C0168,UK
I04742,S025,Product 36,10,2023-07-24,27.84696819492028,C0451,Germany
I07419,S092,Product 26,6,2023-06-29,33.51500563528007,C0363,USA
I06363,S058,Product 28,-1,2023-01-17,5.755139250747231,C0446,Germany
I02455,S075,Product 5,-3,2023-03-31,32.05009622446478,C0346,Germany
I09659,S033,Product 74,-4,2023-04-18,44.47905557009712,C0335,Australia
I03675,S088,Product 18,3,2023-07-09,8.396869986356684,C0356,France
I01378,S066,Product 15,11,2023-06-29,1.709994260842822,C0155,France
I06702,S030,Product 57,7,2023-09-06,40.94831849739277,C0240,Germany
I02598,S081,Product 97,10,2023-09-08,45.40455400124341,C0118,Australia
I00142,S034,Product 5,8,2023-01-20,6.817406834524149,C0376,UK
I02660,S086,Product 37,7,2023-12-25,34.67593020790653,C0383,USA
I04597,S069,Product 86,3,2023-04-07,27.50057046788044,C0081,UK
I09032,S048,Product 86,-1,2023-08-10,8.155804922248874,C0398,USA
I05662,S040,Product 22,-10,2023-05-24,40.3011728829552,C0450,Germany
I06143,S051,Product 52,-2,2023-01-07,20.874057807517197,C0411,Australia
I05627,S080,Product 15,7,2023-12-16,33.51836309524145,C0310,Australia
I08788,S013,Product 17,2,2023-11-18,11.578255653472661,C0495,France
I08473,S090,Product 51,16,2023-09-25,39.86798800391111,C0344,France
I00424,S031,Product 45,6,2023-10-23,9.535727721765092,C0444,UK
I07000,S039,Product 63,19,2023-01-01,15.063298378758342,C0168,France
I04250,S063,Product 28,12,2023-02-27,16.5308055676331,C0173,USA
I01751,S048,Product 59,14,2023-09-21,6.35347615133512,C0355,Australia
I04758,S087,Product 86,11,2023-03-31,43.09031820462237,C0324,Australia
I01968,S048,Product 21,5,2023-03-16,1.2418311974055989,C0218,Germany
I04089,S061,Product 42,13,2023-12-07,25.972098596171097,C0228,Germany
I04179,S012,Product 81,0,2023-09-18,39.77829670787743,C0452,UK
I07790,S078,Product 69,12,2023-10-09,26.949771854022504,C0191,Germany
I02947,S056,Product 82,-2,2023-12-07,12.979307252262382,C0226,USA
I09642,S018,Product 17,-4,2023-11-25,37.974528314633275,C0461,France
I05395,S027,Product 68,18,2023-12-23,22.454756388385277,C0168,France
I07881,S028,Product 7,11,2023-08-31,3.965706731670548,C0297,UK
I05076,S082,Product 89,-10,2023-11-18,12.427480116902228,C0189,France
I07231,S080,Product 40,-2,2023-04-29,27.55669001120691,C0193,Australia
I01532,S052,Product 40,-1,2023-02-16,31.232708203889278,C0001,France
I02991,S016,Product 43,5,2023-06-17,25.147264986729475,C0009,Germany
I07156,S077,Product 73,10,2023-12-14,9.960518958750676,C0075,Australia
I04494,S058,Product 83,18,2023-01-27,27.656395209908943,C0336,Germany
I09336,S093,Product 51,7,2023-10-23,13.284834325677377,C0349,Germany
I00934,S009,Product 73,3,2023-01-01,7.370659119663654,C0484,UK
I01461,S026,Product 23,17,2023-06-23,47.004076243890474,C0143,UK
I02724,S028,Product 95,0,2023-06-16,12.318037171843315,C0315,Australia
I00286,S077,Product 32,13,2023-01-18,13.45912501007023,C0487,France
I00265,S036,Product 31,18,2023-04-01,44.32270501201686,C0194,USA
I06817,S009,Product 17,-7,2023-10-30,2.8481136491479706,C0010,France
I01763,S047,Product 58,19,2023-07-21,27.152718001975774,C0433,Australia
I00041,S078,Product 86,8,2023-01-21,38.1040849409944,C0139,USA
I05828,S051,Product 35,2,2023-06-05,10.051599001254164,C0030,Germany
I08260,S076,Product 30,-10,2023-01-14,41.4244583534632,C0279,Germany
I00988,S057,Product 64,10,2023-01-20,37.330693845868474,C0278,USA
I07805,S032,Product 53,8,2023-09-01,21.73517369967116,C0435,Germany
I07790,S067,Product 51,4,2023-06-22,1.5293637622323841,C0042,France
I05718,S057,Product 37,9,2023-05-02,48.355893773965924,C0228,UK
I03199,S054,Product 90,4,2023-07-03,29.332662321803475,C0285,France
I05375,S016,Product 6,14,2023-11-04,23.440412230582247,C0429,Germany
